,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1141,1200,183683.23741007195,187454.12826333713,75.0,11235.0,162774.52192362092,177298.7721893491,137628.64912280702,180875.02087682672,180903.52580645162,174205.26573426573,4,5,1963,1979,168495.4235560589,157910.87272727274,161375.2894736842,199949.1036585366,51.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,145418.29090909092,547.0,180764.27979274612,504.0,1051.0,1,153712.65384615384,1,182982.32011892964,1382.0,0.0,1382.0,0,0,1,1,3,1,138250.20714285714,6,179131.57375478928,1,128440.25,199104.21984732823,1974,138552.94396551725,2,459.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,82.0,0.0,0.0,0.0,0.0,10,2006,169357.070030896,171699.16339869282,148000.0
1142,1201,180351.13170731708,186581.87727272726,71.0,9353.0,163205.44937586685,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,4,5,1970,1970,168847.41216216216,147940.4121212121,148001.05,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,864.0,864.0,1,154981.8115183246,1,181595.61040235526,864.0,0.0,864.0,0,0,1,0,3,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,197813.3990895296,1972,139109.56382978722,1,280.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,180112.08695652173,140757.66176470587,116050.0
1143,1202,231862.54337899544,187622.19817767653,80.0,10400.0,163446.12016574584,177413.43873517786,198935.85714285713,180547.00310237848,181172.9493534483,201402.20234604104,7,5,1998,1998,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,204112.19298245615,168186.92523364487,0.0,181357.03958333333,866.0,866.0,1,208943.3315602837,1,182532.71540726203,866.0,913.0,1779.0,0,0,2,1,3,1,206967.4105504587,6,180509.29332042593,0,141358.1062618596,198523.3097744361,1998,198149.3944099379,2,546.0,183698.4262948207,183826.90198019802,182820.0983284169,198.0,36.0,0.0,0.0,0.0,0.0,3,2009,168604.8875,170516.6917211329,197900.0
1144,1203,142312.52631578947,121280.30674846626,50.0,6000.0,165578.17422096318,179619.6673306773,128185.71428571429,183108.3451143451,183215.04731182795,141201.83870967742,5,8,1925,1997,170250.50286368842,144508.08219178082,144555.57142857142,155194.31659056316,0.0,143121.05547445256,182573.24458204335,122535.01960784313,138749.6673427992,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,884.0,884.0,1,214428.42477876105,1,184637.5371819961,884.0,464.0,1348.0,1,0,1,0,3,1,138563.32072072072,5,182083.1247582205,1,161876.19047619047,130702.21403508772,1960,140401.31453362256,1,216.0,185342.89207920793,185399.1850393701,110849.10769230769,0.0,0.0,208.0,0.0,0.0,0.0,5,2009,170718.5841995842,173010.02195389682,117000.0
1145,1204,184542.8266033254,186487.34171428572,75.0,9750.0,164780.9323943662,176195.9910802775,200732.375,180586.07395833332,181350.13383297645,175577.40535714285,7,5,2000,2001,168565.13856812933,212808.1829573935,213207.11253196932,198588.55855855855,171.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,1630.0,1630.0,1,210189.34168157424,1,182855.23639960436,1630.0,0.0,1630.0,0,0,2,0,3,1,208817.12362030905,6,179417.96038647342,1,199190.8354978355,199984.02095808383,2000,138961.6551724138,2,451.0,183517.74474474473,183679.7400793651,181506.49709302327,74.0,234.0,0.0,0.0,0.0,0.0,10,2009,169911.19131334024,172175.2729257642,213000.0
1146,1205,180351.13170731708,186581.87727272726,78.0,10140.0,163205.44937586685,176475.13129318855,190377.01923076922,180391.6176165803,181100.960554371,171701.8237410072,5,6,1975,1975,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,198896.22826086957,179473.92152917504,163078.9304229195,155712.64534883722,788.0,180954.4012605042,268.0,1056.0,1,208879.11190053285,1,181595.61040235526,1074.0,0.0,1074.0,1,0,1,1,3,1,138572.7704347826,6,179233.31502890174,0,141214.7731568998,197813.3990895296,1975,199567.96996996997,2,495.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,88.0,0.0,0.0,0.0,0.0,7,2006,168001.2685185185,169846.30032292788,153500.0
1147,1206,180351.13170731708,186581.87727272726,90.0,14684.0,200618.48888888888,176475.13129318855,183814.17777777778,180391.6176165803,181100.960554371,171701.8237410072,7,7,1990,1991,211886.06565656565,157514.8502994012,159788.83116883118,198128.0,234.0,227223.675,179981.34489795918,145839.28274428274,198896.22826086957,179473.92152917504,188052.94186046513,155712.64534883722,485.0,142385.88461538462,1496.0,2158.0,1,154981.8115183246,1,181595.61040235526,2196.0,0.0,2196.0,0,0,2,0,3,1,207212.8132118451,7,179233.31502890174,1,198566.82905982906,197813.3990895296,1990,199567.96996996997,3,701.0,182840.3976023976,182824.1293188549,181552.99216454456,84.0,70.0,0.0,0.0,0.0,0.0,6,2009,168001.2685185185,169846.30032292788,271900.0
1148,1207,180351.13170731708,118693.4,69.64470391993328,8900.0,163205.44937586685,176475.13129318855,183814.17777777778,180391.6176165803,181100.960554371,171701.8237410072,4,4,1966,1966,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,143533.4563106796,1056.0,180954.4012605042,0.0,1056.0,1,137957.70347003156,1,181595.61040235526,1056.0,0.0,1056.0,1,0,1,0,2,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,130567.69078947368,1966,139109.56382978722,1,384.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,42.0,0.0,0.0,0.0,0.0,11,2006,168001.2685185185,169846.30032292788,107000.0
1149,1208,183683.23741007195,187454.12826333713,70.0,9135.0,162774.52192362092,177298.7721893491,195407.38709677418,180875.02087682672,180903.52580645162,174205.26573426573,6,5,2003,2003,168495.4235560589,212695.64160401002,213439.568877551,199949.1036585366,120.0,226537.26809651474,180297.35699588477,220567.05432595575,199793.56050955414,179980.99899699097,205656.0559006211,233085.95,340.0,180764.27979274612,1342.0,1682.0,1,209531.73483535528,1,182982.32011892964,1700.0,0.0,1700.0,1,0,2,0,3,1,207176.38,7,179131.57375478928,0,141033.6074074074,199104.21984732823,2003,200308.2469512195,2,544.0,183788.4348697395,183837.3174129353,182345.1261083744,192.0,23.0,0.0,0.0,0.0,0.0,5,2006,169357.070030896,171699.16339869282,200000.0
1150,1209,183683.23741007195,187454.12826333713,70.0,7763.0,162774.52192362092,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,174205.26573426573,5,7,1962,1980,168495.4235560589,149189.93922651935,149324.17514124294,152810.35661218426,0.0,141400.48057553958,164029.203539823,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,145418.29090909092,504.0,148617.32,319.0,931.0,1,137154.55732484077,1,182982.32011892964,1283.0,0.0,1283.0,1,0,1,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,131046.31907894737,1980,138552.94396551725,2,506.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,169357.070030896,171699.16339869282,140000.0
1151,1210,183683.23741007195,187454.12826333713,85.0,10182.0,200355.61559139786,177298.7721893491,224274.49180327868,177638.09523809524,180903.52580645162,174205.26573426573,8,5,2006,2006,211707.6807511737,212695.64160401002,213439.568877551,268206.48,420.0,226537.26809651474,180297.35699588477,220567.05432595575,323485.0120481928,179980.99899699097,182366.8924731183,233085.95,1220.0,180764.27979274612,440.0,1660.0,1,209531.73483535528,1,182982.32011892964,1660.0,0.0,1660.0,1,0,2,0,3,1,207176.38,8,179131.57375478928,1,222446.65853658537,199104.21984732823,2006,200308.2469512195,2,500.0,183788.4348697395,183837.3174129353,182345.1261083744,322.0,50.0,0.0,0.0,0.0,0.0,5,2006,278882.606741573,275148.6956521739,290000.0
1152,1212,139552.4537815126,186581.87727272726,152.0,12134.0,200618.48888888888,135937.79545454544,193723.296875,180391.6176165803,181100.960554371,139705.936,8,7,1988,2005,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,227223.675,179981.34489795918,124820.53846153847,198896.22826086957,179473.92152917504,202287.48823529412,232667.3046357616,427.0,180954.4012605042,132.0,559.0,1,154981.8115183246,1,181595.61040235526,1080.0,672.0,1752.0,0,0,2,0,4,1,138572.7704347826,8,179233.31502890174,0,141214.7731568998,152086.95652173914,1988,199567.96996996997,2,492.0,182840.3976023976,182824.1293188549,181552.99216454456,325.0,12.0,0.0,0.0,0.0,0.0,6,2010,168001.2685185185,169846.30032292788,164000.0
1153,1213,96468.28846153847,186487.34171428572,50.0,9340.0,164780.9323943662,176195.9910802775,127395.1282051282,180586.07395833332,181350.13383297645,175577.40535714285,4,6,1941,1950,210409.76923076922,148198.27108433735,148434.24223602485,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,147394.5090909091,344.0,180767.4566353187,328.0,672.0,1,139245.04587155965,1,182855.23639960436,672.0,0.0,672.0,1,0,1,0,2,1,137829.42190305208,4,179417.96038647342,0,141457.3271719039,199984.02095808383,1941,138961.6551724138,1,234.0,183517.74474474473,183679.7400793651,114565.50877192983,0.0,113.0,0.0,0.0,0.0,0.0,8,2009,169911.19131334024,172175.2729257642,113000.0
1154,1215,148550.0,189218.55922551252,69.0,10205.0,202476.10875331564,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,134202.60869565216,5,5,1962,1962,170250.50286368842,152564.15789473685,153377.8719512195,155194.31659056316,0.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,207907.16860465117,144215.14159292035,784.0,182623.3105590062,141.0,925.0,1,140173.59270516716,1,184637.5371819961,999.0,0.0,999.0,1,0,1,0,3,1,138563.32072072072,6,182083.1247582205,0,142411.0936936937,200127.7132243685,1962,140401.31453362256,1,300.0,185342.89207920793,185399.1850393701,184424.91788856304,150.0,72.0,0.0,0.0,0.0,0.0,5,2006,170718.5841995842,173010.02195389682,134500.0
1155,1216,182418.6891566265,187622.19817767653,99.0,7094.0,202487.78151260506,177413.43873517786,138262.72727272726,180547.00310237848,181172.9493534483,175402.9982078853,5,5,1966,1966,169200.16933638445,210547.68274111676,211422.01302083334,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,180.0,163673.61111111112,340.0,894.0,1,141175.93617021278,1,182532.71540726203,894.0,0.0,894.0,0,0,1,0,3,1,139980.8272251309,5,180509.29332042593,0,141358.1062618596,131376.54362416107,1966,198149.3944099379,1,384.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,168604.8875,170516.6917211329,125000.0
1156,1217,128369.71428571429,120896.30303030302,68.0,8930.0,164780.9323943662,176195.9910802775,135285.7962962963,189859.0909090909,128369.71428571429,141204.23423423423,6,5,1978,1978,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,122726.13636363637,107715.17857142857,107715.17857142857,107715.17857142857,107715.17857142857,0.0,107715.17857142857,0.0,0.0,1,139245.04587155965,1,182855.23639960436,1318.0,584.0,1902.0,0,0,2,0,4,2,137829.42190305208,8,179417.96038647342,0,141457.3271719039,199984.02095808383,1978,138961.6551724138,2,539.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,169911.19131334024,172175.2729257642,112000.0
1157,1218,180351.13170731708,222359.38095238095,72.0,8640.0,163205.44937586685,176475.13129318855,233640.7931034483,180391.6176165803,181100.960554371,171701.8237410072,8,5,2009,2009,168847.41216216216,220332.914893617,221470.58695652173,267018.8152173913,72.0,227223.675,179981.34489795918,220832.42126789366,198896.22826086957,179473.92152917504,188052.94186046513,232667.3046357616,936.0,180954.4012605042,364.0,1300.0,1,208879.11190053285,1,181595.61040235526,1314.0,0.0,1314.0,1,0,2,0,3,1,207212.8132118451,6,179233.31502890174,0,141214.7731568998,197813.3990895296,2009,199567.96996996997,2,552.0,182840.3976023976,182824.1293188549,181552.99216454456,135.0,112.0,0.0,0.0,0.0,0.0,9,2009,279344.40449438203,275595.4347826087,229456.0
1158,1219,141757.40384615384,120896.30303030302,52.0,6240.0,164780.9323943662,176195.9910802775,124077.97619047618,180586.07395833332,181350.13383297645,141204.23423423423,4,5,1947,1950,168565.13856812933,109939.30769230769,120554.69230769231,154227.5994020927,0.0,142607.9657142857,180408.88663967612,122726.13636363637,107715.17857142857,107715.17857142857,107715.17857142857,107715.17857142857,0.0,107715.17857142857,0.0,0.0,1,153608.66666666666,0,182855.23639960436,672.0,240.0,912.0,0,0,1,0,2,1,137829.42190305208,3,179417.96038647342,0,141457.3271719039,104008.06451612903,0,104008.06451612903,0,0.0,104008.06451612903,104008.06451612903,114565.50877192983,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,169911.19131334024,172175.2729257642,80500.0
1159,1220,137625.19607843139,120896.30303030302,21.0,1680.0,164780.9323943662,176195.9910802775,105533.33333333333,180586.07395833332,136123.5294117647,198683.2117647059,6,5,1971,1971,168565.13856812933,211784.06818181818,216568.1590909091,198588.55855855855,236.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,672.0,672.0,1,139245.04587155965,1,182855.23639960436,672.0,546.0,1218.0,0,0,1,1,3,1,137829.42190305208,7,179417.96038647342,0,141457.3271719039,104008.06451612903,0,104008.06451612903,0,0.0,104008.06451612903,104008.06451612903,114565.50877192983,201.0,0.0,0.0,0.0,0.0,0.0,4,2006,169911.19131334024,139755.86075949366,91500.0
1160,1221,182418.6891566265,187622.19817767653,66.0,7800.0,202487.78151260506,177413.43873517786,144327.76923076922,180547.00310237848,181172.9493534483,175402.9982078853,5,5,1964,1964,169200.16933638445,135916.70138888888,139473.60714285713,154851.22652757078,0.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,163367.66666666666,148214.7142857143,312.0,163673.61111111112,0.0,912.0,1,141175.93617021278,1,182532.71540726203,912.0,0.0,912.0,0,0,1,0,2,1,139980.8272251309,5,180509.29332042593,0,141358.1062618596,198523.3097744361,1964,140283.6553911205,1,288.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,168604.8875,136987.34722222222,115000.0
1161,1222,183683.23741007195,187454.12826333713,55.0,8250.0,162774.52192362092,177298.7721893491,137628.64912280702,141290.68253968254,180903.52580645162,174205.26573426573,5,5,1968,1968,211707.6807511737,157910.87272727274,161375.2894736842,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,148034.78260869565,250.0,151572.0588235294,210.0,952.0,1,209531.73483535528,1,182982.32011892964,1211.0,0.0,1211.0,0,0,1,0,3,1,138250.20714285714,5,179131.57375478928,1,198446.0720338983,199104.21984732823,1968,138552.94396551725,1,322.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,63.0,0.0,0.0,0.0,0.0,8,2008,169357.070030896,171699.16339869282,134000.0
1162,1223,142312.52631578947,189218.55922551252,78.0,10496.0,165578.17422096318,179619.6673306773,143446.51234567902,120546.875,183215.04731182795,141201.83870967742,6,6,1949,1950,170250.50286368842,144508.08219178082,144555.57142857142,198827.07826086957,320.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,181456.6616766467,192906.2142857143,147238.2626262626,196.0,182623.3105590062,844.0,1040.0,1,214428.42477876105,1,184637.5371819961,1168.0,678.0,1846.0,0,0,2,0,3,1,138563.32072072072,7,182083.1247582205,1,232245.13553113554,200127.7132243685,1949,140401.31453362256,1,315.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,170718.5841995842,173010.02195389682,143000.0
1163,1224,186861.64938271604,189218.55922551252,89.0,10680.0,165578.17422096318,179619.6673306773,143446.51234567902,183108.3451143451,183215.04731182795,176660.770609319,5,3,1951,1951,216283.6037735849,144508.08219178082,144555.57142857142,198827.07826086957,44.0,143121.05547445256,182573.24458204335,147910.58860759492,138749.6673427992,116991.93548387097,164924.63710777627,149017.0,756.0,182623.3105590062,1380.0,2136.0,1,140173.59270516716,0,118544.8870967742,2136.0,0.0,2136.0,0,0,2,0,4,1,138563.32072072072,7,130927.08333333333,0,142411.0936936937,130702.21403508772,1951,140401.31453362256,2,528.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,30.0,0.0,0.0,0.0,0.0,10,2006,170718.5841995842,173010.02195389682,137900.0
1164,1225,226907.44545454546,186487.34171428572,60.0,15384.0,197815.20218579235,176195.9910802775,194068.7,171515.11111111112,181350.13383297645,198683.2117647059,7,5,2004,2005,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,202039.33333333334,231619.0253968254,724.0,180767.4566353187,64.0,788.0,1,210189.34168157424,1,182855.23639960436,788.0,702.0,1490.0,1,0,2,1,3,1,208817.12362030905,8,179417.96038647342,1,220400.37412587414,199984.02095808383,2004,230367.66015625,2,388.0,183517.74474474473,183679.7400793651,181506.49709302327,100.0,75.0,0.0,0.0,0.0,0.0,2,2008,169911.19131334024,172175.2729257642,184000.0
1165,1226,169357.14285714287,187454.12826333713,65.0,10482.0,162774.52192362092,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,165207.31707317074,6,8,1958,1958,211707.6807511737,212695.64160401002,213439.568877551,199949.1036585366,63.0,141400.48057553958,164029.203539823,146631.36652542374,138549.28942115768,179980.99899699097,205656.0559006211,233085.95,507.0,180764.27979274612,81.0,588.0,1,209531.73483535528,1,182982.32011892964,1138.0,0.0,1138.0,0,1,1,0,3,1,138250.20714285714,6,179131.57375478928,0,141033.6074074074,199104.21984732823,1958,200308.2469512195,1,264.0,183788.4348697395,183837.3174129353,182345.1261083744,224.0,0.0,0.0,0.0,0.0,0.0,6,2007,169357.070030896,171699.16339869282,145000.0
